Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Health,Memory_Health,Disk_Health,Availability_Pct,Total_Network_MBs,Load_Score,Date,Hour,Server_Role,Instance_Size,Region_Group
7bcc89d3-e4f3-462d-ace8-3695b4024ddf,gAAAAABptp5OJ5oqeJfNlZ5e30iOlvON5-T0c8OVQsLpqSIAQAEFoE_Il0N0wEexXuSQvXYADaBGc68WBQqQHAXg2dtF4cYx8g==,gAAAAABptp5O2SwJex6vs-CyeH3tij6peLkWu6-_SxTyUE06O2LpscOdN3feK6UWuQ1Usmqp2lMwqdbE0axvEOSkxaTL17xa-Q==,CentOS 8,"London, UK",75.33,54.51,86.82,72.03,46.78,22.24,1.76,gAAAAABptp5OW1FsuCgHZMKoDNHBce0wRh1UceSKAnJAzO97rcR04ZwYIjp-_VwL0BAMkWkhweTVC_kdYypKKGsIEcgwCAJ2QA==,gAAAAABptp5OovTxSTF8eFuAZEQJ-esmewEErbYkLYVkxEOz0CojO3vw_TRQxRdPbjBbfXsBBSzBBR4xecT-2HoOLQbPQgP0kXEX-GJFzooJi1hWyI3b2rg=,gAAAAABptp5OqMLorGs9yfquLm7DExvkrlghjA6_CaZgBAcEI0ylDJ97F1ae81y_U_yxhlTxx3V1Yzlk4P7v0FbOHNohYncV8A==,2025-01-18 17:53:00,MODERATE,GOOD,CRITICAL,92.67,118.81,72.22,2025-01-18,17,Cache,Small,Europe
899916e5-5c12-422b-8914-e915967aac7c,gAAAAABptp5OzVPy3F13q54QxRBXMrJd2nXc_TzZz94vFSuUwn2sV1LgcCsWvHCtgp31YTx6zP1EvX4p5EWkSXWQfYn349j-8g==,gAAAAABptp5O6JaQgs0UCTTFIPmTMUBQsaqFwM8AMdwakESgQrn4bJrvDVVWsZwzZZtHctuZcDwVjbKirx2IyfiFmo0y-ajfWw==,Red Hat Enterprise Linux,"Berlin, Germany",32.05,22.12,58.53,73.16,130.51,22.57,1.43,gAAAAABptp5O0BWysyD2gGkIifqIOCVHg5hFUsoGfeTNzLK2JYUly6QEzgp3tHuW3NPNOEJAhq3pwzJkP95zxqapzlOAwbXdWg==,gAAAAABptp5OFbtUo_d_SGel7a947BFuyKf7S8u7IeSv423eYQpupRZ-esbZLscjqDKT2D5cqYmqLZjo4NDoIJXY3yGjU4Y9RM9FDQxOknzGPfN3pLZpJ_k=,gAAAAABptp5O1lBCijN6h6yjX7_otQvz6ubGPjW2bUl8onntCH_NbttmuwJ-tprhcjWgxMsYB8ZGxEl29HQ9y6QwUlNYnvUOEA==,2025-02-01 19:43:00,GOOD,GOOD,GOOD,94.04,203.67,37.57,2025-02-01,19,Analytics,Large,Europe
7eb08d16-d484-4177-8fcd-9b864bf418af,gAAAAABptp5OJmn-HnLY6yGIFDBvEm2JSJ8s0jZJuhFJMcOcv6P0NBlpFcYS2GGmmI2t98vnoNk1RaXGX09gF6gjHy1CDigzhg==,gAAAAABptp5OA8n2hu4fyi3d896OwYxpG1vzHxhVHTeTfvZs0IPu26MNY4aAhgbNPBA7p1ay7lQ4kD524BsvHJAsdsVXdtPv3Q==,Red Hat Enterprise Linux,"Tokyo, Japan",59.33,67.67,36.28,116.77,17.87,21.75,2.25,gAAAAABptp5O_TKRS-VKL0GuAhtfxLm519mjszLv8DG8GPCnuN4dua-3PjHNbvvZgyTEufqqia-Z7DLmrDn9A6G72VBE1A5kcw==,gAAAAABptp5OqJXhkHLyOCkEc3p2l_YIuJMuE6e2FFcjAKeGGY8MVqWC02kKrzbfVL1SefmWM9_baTyyXGmGtXf6gu6cFPhfch4iKny8MMSuVaRNRM26HOg=,gAAAAABptp5Ov5WyCSvblcDj0UmgPJ6z1E8F7x6IJWMiEjEbcP-bDsls3UyHW8v_REzrrcddYY-HroBLKqWCKu1CfonX3wOGiA==,2025-03-10 16:39:00,MODERATE,MODERATE,GOOD,90.62,134.64,54.43,2025-03-10,16,Backup,Small,Asia Pacific
4b550e8d-7bf4-44ea-aec0-215ca2e2fe6e,gAAAAABptp5OI-2FowLeNAqEBUeVmc8kZ5c6vnwiRug6LLHaJWZSi8_F8_Dkfjm-CL4oOxffhz53d6Gktje2KBRkJHbbVk2J-Q==,gAAAAABptp5OwlmH01fDHquTKoy8RSffvJmeAOtKIY1YR406eEKepi3rlGE5zW753fwUdqoqBnQ3rtF-Ls-IHuDlTsKy3DvShA==,Ubuntu 20.04,"Sydney, Australia",50.02,31.38,39.92,126.47,39.53,22.4,1.6,gAAAAABptp5OpEogYL8vPbmD7ocFV2I3prjwWq8h6tlatQwl0zYog3Lo1GM2QBcFep6t8OD5cSJRCWuCQpsggh7rnaDWM4En55LgTIT2CrJcRDp7A_jxy5c=,gAAAAABptp5Oogl13Tvvl5hBwyC09GBOK_Ntf0_HG3g5Weztp0DxPC6P-cbfLGojxvt_DEHaT5e0i1-eVLAirv75wwOW92gOhervDatIGref9AEs6bqZphc=,gAAAAABptp5OD0nx89YYwHliQEeXW4TQHZu6ry3vJWlK7YZpvh-h0Y-7blQUmq47pyLkeOopB4LncITsV8cGafprsKlVgAHeRQ==,2025-01-30 20:17:00,MODERATE,GOOD,GOOD,93.33,166.0,40.44,2025-01-30,20,Application,Medium,Asia Pacific
72a6d9cf-30df-49d2-a609-ad5c2962d3ab,gAAAAABptp5OGuRfkJ7X0N4zDE3Qx1WOmSOSveEMTLvTKQmDwa5uESuCPhe2QsC_f_FDNMIEX5fMBFbwecHCzTdu42ZX-VBZmw==,gAAAAABptp5Ox8WKFHOHXfjP1ZLDB0ZNYyvw-0K7Fc3FK-SOXoY3Mj6mdmaAvF2ahF762th_KuuTcLiREwdehHtmg5_e-Uqgkg==,Red Hat Enterprise Linux,"Berlin, Germany",82.85,61.7,62.74,91.85,112.72,22.85,1.15,gAAAAABptp5OB4_nVLq4Mxn9NzWq3RkwPpvdO5VD_dfOturDdHfHUjFA0qF1dB96opzupGpd9jMbcwJovmw63AQKtxfWEdpfEQ==,gAAAAABptp5OjO0BzA7RHgTWjiT9Vl3N3r3HrwTHf1yZJWEu4RjGcCmmblZ-hpC5Ngyer1daOErEzzX0I9ZVu95jvTRSZgkeUeK7DszrLngxEJQG3brMUqQ=,gAAAAABptp5OA3lWdoFoPDl_MvMuQPUyIoZqj_bELLU4OqJhGlb71kf_F9SRxihSz8hS7VOo4oQC81QyIOL0hksrwSdU4IkeTQ==,2025-01-15 15:24:00,CRITICAL,MODERATE,MODERATE,95.21,204.57,69.1,2025-01-15,15,Web Server,Small,Europe
8c33ceb9-84c6-4d9e-aef5-4004c8f445e5,gAAAAABptp5O_dcLM9e4tY1-QhQoEomuP8zPYtH_7Zw262FZZBqtU2fLN7yf7B-Ai1JJZ1C3SZ02lxkWARTTdHnvQsllLVRMkg==,gAAAAABptp5OfkwVD3oktFRDGPG8u1sfP2M6SvN5pLBzEeknwqKmfeTj-tbgPd_ZVM2f4r2ncNoKT3l_nlRVLfq_WTinmeBpKQ==,Red Hat Enterprise Linux,"London, UK",73.81,73.64,38.26,109.46,103.04,21.92,2.08,gAAAAABptp5Oe1y5gczsN1iGuwanalKheC_i0X_6WBWEOazCV_6xqoIAkiYE58emERlVUBmn6V6usK3gyzTwDXpGbucd7KgwTNullFa95BazoYB48Hc8AJk=,gAAAAABptp5OU2pavOwm3eAe2278SZaq8p1V_tesk7_4G6V27RB98Ns4SAkrvlOGGegw12Gr8ri9vFQZGGl2PAO8voe4IDSga9o_jIc78FGADjgOI_44F8E=,gAAAAABptp5OR0oxJ123N3VaXZDb7GAatsJrktpyj1ZlrhWjn75QA31-qDPBdesFDOckEL1Agymk_i1O2RW8elaLEMFeHhjbdw==,2025-03-13 18:50:00,MODERATE,MODERATE,GOOD,91.33,212.5,61.9,2025-03-13,18,Cache,Small,Europe
4932108c-c61e-41f4-95d0-3ad921cdc7e5,gAAAAABptp5Os5Vy112btFwHnWEgib5eKwxdi2AICN8lmc0Edq2FvoiJ1-RKsUR7QMdQwTIb3T5E2Px_XfMulIVXf8OLR-DhnQ==,gAAAAABptp5OEpDBRldmYSivYkvMD0R-aBXWXWSQK9McxmLvIgCgi5SpNpHBuV4b_PSlch40cB5MbPdUGPVppOuUP2VWXdwP4g==,CentOS 8,"Tokyo, Japan",34.61,70.19,59.67,73.89,53.14,19.64,4.36,gAAAAABptp5OXHQ5fUg9Mijta1xN8_8fRTY4UcriBG29dgoHy4lwQIPHjKGBrYK4YaGdsDD3KXPhOP4bZNByL2tYyf26IQJiCQ==,gAAAAABptp5OZNloVhvKi3WXkPHMbP1sq8V1N5orpBXDa-C5wjfYFxo6vJCVORf10qr0M7YTnN829nkoOh06fQgOovFH2EHvhIXYsSPVFKj1Nm2Q5TrWmhA=,gAAAAABptp5ONPIABQr96QVEzTQ8xCkwYwbCyvjdKiBZkDE6vzaX7_nCrdv0VPj1d7Zarx21PAHGr3WtLkQys2grG5mOZ_Woig==,2025-03-11 22:40:00,GOOD,MODERATE,GOOD,81.83,127.03,54.82,2025-03-11,22,Backup,Small,Asia Pacific
a387043c-4797-4027-ac1c-5f8a27d1198f,gAAAAABptp5OypqlCE6Mk6qhHMkc8Z_EaTggMN7CKasXXRRrzsipRoKfVQr8W0NeQaWXyUzJg3slwRxnoARTIL_C99thFgl9Yg==,gAAAAABptp5OS2aIF0fnGKVEu3yM0MmH7w3cHhTFZDbbQr2y5TCzq0RRGV2Ub-nnH3UmKGRaI8BEUugG7DN-eY-p2trolFKXmw==,Red Hat Enterprise Linux,"Berlin, Germany",12.69,38.06,10.81,24.75,31.05,22.28,1.72,gAAAAABptp5OLz35TIdS7NqTdt_oPgUB4zIWtMW34W2zxfIqSNj6DuR5nVSJiCvShOy_tYteDV1ADJ66cH_WURrQn1mVW1YVDNeLBpuINk7vo-JNP8zF8Rc=,gAAAAABptp5OE2Iv1HyycG-0YeTdyosmBI0Dnd461sQ00goUkGIrVOD_ubo6rSzy5HRBBTqv6evfHTHNJV9Pfk1mkpO2K9xdosMf41fbGkxI4knRlzyP1Y0=,gAAAAABptp5OpqraU3z3RddV5RyHnNiTSHjc5BEC8sLm6Jiz2xFe_mSynZCLz_QUnxZTcq5UH_MH-c0bmC1oSUIDw99sOYVNoQ==,2025-01-31 17:26:00,GOOD,GOOD,GOOD,92.83,55.8,20.52,2025-01-31,17,Analytics,Large,Europe
bac624f3-4927-44ec-b8ff-bf1d6a9f85ad,gAAAAABptp5Ojg2A0k1aaoeQ2vzfakOUKw7tK9Qdd3Pr_SXgy25UkH5q5hso70DycG9GQ6ZGlw-Gw9LQY-5XJ-r3ubR0d_b-pA==,gAAAAABptp5OZz9hcOASnpCPKryuTGjYabkcbYxcekq-sR5_Yj9g5bilCh8wKLZ4c38Yhyi_PJoQF1ih1NAZfSA2cCVZk_ZB6g==,CentOS 8,"Sydney, Australia",14.66,52.16,67.44,21.43,41.45,22.82,1.18,gAAAAABptp5O8cMqKRC4OLqj3mqkA68wct0KcJ0IfvCv1MNvLaykBEG4X2i0G2ncHh_nhF9GL8e7PsHNgzADE_fI_3K_0OF2KA==,gAAAAABptp5O748Cmi6I3ZSS3MeJdLe34R9wjEV3gagr838I_nUgWBdU1cxGdwWoySyUBv1PyJWn5RI9y2PLjgkvKLDH48-Xxd6sbqrBmJ5SGSDT3wQJ9Js=,gAAAAABptp5OwB_IpkK2eRTJgsNM3eL3S1vkzteLddb4HSlCE1zzfnNa306U8stroXaOSIeHD-_BFmsvrMpMoyaknyYsah4E2w==,2025-03-11 08:46:00,GOOD,GOOD,MODERATE,95.08,62.88,44.75,2025-03-11,8,Cache,Small,Asia Pacific
6c1f53dc-8be7-444e-b670-c4919f77fe7e,gAAAAABptp5OhIh0Gj4Mg-EE4U5hLOGKlarv5_gGS8j_vMw7OPh2G3QZrp5eaSiBcrRqMtf3MG-Ii_EsU8ZAWN8CDvFc_PwYCQ==,gAAAAABptp5OB1FYVvKWmDMEO65mpYpBFdTENPKlwmhb3a6OUavk7OPLK66afcoPJVY-0dz22sUjeD6Bvj_NjaqRgbT8zJHjCA==,Red Hat Enterprise Linux,"Berlin, Germany",85.38,89.3,84.4,44.27,115.86,22.36,1.64,gAAAAABptp5OVV7Rb4eNiRg3QvrORZDd6ykJ_cDYDK6Te9QaM0DITLqVa6jIvxQsncFihteWI93_MnAvxgema8wNSyZbrrsh5zJC-7qKs_VWyna8moCkFXU=,gAAAAABptp5OY8_QXmwwgH50K0xdIuO6voDErz-w8k_JI5NtJAByVtFRiPhbNeCTE1Bab7lc_096sruEp39NM3UUIxXmHYsbiqqO0PMr88mEE3p1xghoSrY=,gAAAAABptp5OwAVPYe41QJyYx2Q5cZ9pCYHy2oa33ru37FD9eVqOIf8Kvhlz0AdlVCY05ebfT2hHAn-sy32L4uEqgOAzRCe0zQ==,2025-02-05 10:37:00,CRITICAL,CRITICAL,MODERATE,93.17,160.13,86.36,2025-02-05,10,Application,Medium,Europe
8add674a-6bfd-4918-9787-fafa654f77dd,gAAAAABptp5OsuGJQwB0i0Mz7j3VmL0h9ktlAILZN5co4NXlPFkG33eUDWRpLBTY4mX7Ls1tPHzkpeRu_Fm2jzLvVRs1whjV2w==,gAAAAABptp5O-A_KjpdQY-ufZhlFld4S60l-ryPDcP5zdKRLhaVZ6vUWMQKadd7iOdFNvBrWPIzAJ5FWtMabwdLkhztx3s1z_w==,Ubuntu 20.04,"London, UK",31.19,95.29,31.73,102.42,28.99,20.95,3.05,gAAAAABptp5OkGAJRXnc89--qfFa735U2sUXDxdaDctkU5j3LUCM5o8oOI9l42RcGe5AidCR_ny7Snwz4Ji1pK-dbKlg9zQreQ==,gAAAAABptp5OmU-kymQjiBa3c_Xdf3up-WPTf1Lyt_g6NQ3-ME1-T-F6QiR6XGTVYZdKfseUKjVI5LGCLgrCKcf2azbHpyOfV6jYahg9jrq2K6LZnloz9Fc=,gAAAAABptp5OZsLZlEr_2dw5HUxgaNgjdSPeqW3Ej1F97oSfbilGNug7tKZ8LkVprNYFSapgiSQMZCEz-ZrGbYR-0x0Q9kFnWQ==,2025-02-28 22:01:00,GOOD,CRITICAL,GOOD,87.29,131.41,52.74,2025-02-28,22,Analytics,Large,Europe
0564a58b-bc34-4c9c-9cdc-907fc1708c67,gAAAAABptp5OSmLkrliyRP2VVQBwn_0yusQzLrZZxmdJ4D3xfsI0iM-gS7mr0z2uTojByDQm5eVM0J-wp95n8kMcHSWyyPggnw==,gAAAAABptp5O2Tm6VaejlIBnC5Dm_x5xqLYmE5IllrKUpDjJ7U_lSsFfv1Bel0_WBi6Xlu8r6i6wn1ru__zi4BryxH_JQ-l_4Q==,CentOS 8,"Berlin, Germany",32.97,86.84,22.0,121.4,66.61,21.01,2.99,gAAAAABptp5OW0CZEIfo9GzbDeih7jpPTZVayRm8CHP4PX7ZMS6KZqp98jTOMzL5-FMHUpvCoqvFIAgBavGtCjcxIGALzrxOvw==,gAAAAABptp5OzRhMqQ0v4NZaaue48Ie7AoslxDGv-6GWe5vQqx0axV8-hqVv01kZoSfD1EnTgMgezM1fLEF3XTIMcOdJGzNkHzZWNFIycio1SYy6CEP1KNA=,gAAAAABptp5OMCQMEZcydLhkSewmGR0HOIZibfnEsnKPz6z0qJgYP39yFgH9L8BJzqXnlr94J3yBR7Hf-43VP2b9nZVEG-hfhw==,2025-02-04 16:59:00,GOOD,CRITICAL,GOOD,87.54,188.01,47.27,2025-02-04,16,Cache,Small,Europe
0daade74-2f6b-4ffa-8968-6a473181add6,gAAAAABptp5OXJrqJ4Jh2hZGN7r2xcMnCTqwQySJhHMv8bsfTk0ycJi6FdatGwCVxKNsCcgrl1jEujcnDZ1u-9HL2TuOC7-fZQ==,gAAAAABptp5OWDdTpgoUp-LeM3LxlfUz4vbxsyVtRclv60FXufOr8CXq1fRxOyYTNkEb9eyzMXz8ZEMOdxqHXGoLhpPaVlESMQ==,Red Hat Enterprise Linux,"Tokyo, Japan",74.18,30.41,48.19,30.94,127.02,21.66,2.34,gAAAAABptp5OniylymLg_rd7RszFH4MGaX6tD7pQzUer2roMP8xZDm9Qot9McAxpvUxM-ZsUzjYjLZjyESGbsHcvqnG78ALlHH8Sivw9q_q2O0eUajZrdhU=,gAAAAABptp5OwO_v4scOFFerTo5Achzb-7Ju9r_Me1RDamUKx8vtKgslXLmy5Km2QWZYJ0zACohqYw_FW6E9Y0fy3qOJuAnA63UMCLVElMQyJC_jbr2raWw=,gAAAAABptp5OPYiB6GRt73F5kpjSxIVFXrQ0gquP7aEPMw9YpTgD43xE7OcSUuxv9ZO5wjU3PZI1U7BsCRISDbwqKQ26IHZckQ==,2025-02-14 18:02:00,MODERATE,GOOD,GOOD,90.25,157.96,50.93,2025-02-14,18,Database,Large,Asia Pacific
dc2517f7-e18e-4fcf-9388-46c529641862,gAAAAABptp5OH0yULeAZ1QE_ezaI4cOM8YHOOKpR0fOz8SxqxjyYolGyFh2ZughRp15ybpKvpZnRvXgr8sktFA5Bh_OL_nPn9w==,gAAAAABptp5O-XBe3oJxJaGE1brnPAkghtwK932EGJlBNrO0J884rZWybnxE8cDh-E69x7ZpVQOBN-3iuUcM7QRGFH3vvO_BOA==,Ubuntu 20.04,"Berlin, Germany",79.8,34.54,26.08,143.56,146.44,22.9,1.1,gAAAAABptp5OnmK5eyMxf7BoHTb2Bdsk2vESDUDVEeAk8cXA0UXrThtG1zYIrIT0_JJwXqxasijePgpBpuSk3Khdw1Kzzu82rw==,gAAAAABptp5OQhkQoYGlOgnxCYwqR2iE_RH_9oaAeq9PWORHnMrGMKbmF2MuOCnG0dzjCtTqER5_GFScUw0qet6uZVIkOPx4jepQfeS9GmqtkdDPrwN0AqM=,gAAAAABptp5OnPRWcb9PWtDBcwMCbmoZX2uvNpwunhZ8gCssahobyggFHor2HN4lYkdwZw4iILjW-ziGEjWU9wvit5O7GZSung==,2025-02-03 03:59:00,MODERATE,GOOD,GOOD,95.42,290.0,46.81,2025-02-03,3,Analytics,Large,Europe
04799af0-d18c-4d82-925b-cdcc9b69ee0c,gAAAAABptp5O0ScAeRGNbmaLdDOXlJY6k38CsALD6S7Xp0iHiGcWLf-ztDHOqTc870fF51A7Aac1QYaKISgzsSs9L3H-AYoNJA==,gAAAAABptp5Ot1zEvqYVDEYOUFh5_IHyETy8nA8nxcfXr8InOUi06LTgpuBe9vhO7IMVFuA_w2Awy2PoXRZG2kpZ8DDNlEFDvw==,Ubuntu 20.04,"New York, USA",51.42,54.94,32.41,73.8,10.24,19.14,4.86,gAAAAABptp5OPOaXOOP44sUj_BUidH-Y5grFw5Xm1sGdPCfp-J6thDvqr9-NZA7QWDyDzwl6vbfLhIcsBu_vya0sE3Nt_wnovw==,gAAAAABptp5O4TmupakiJNRm9z1QCH3hs6bSbYsOp3ScmFfj0p675O6SdTkSQ3Hp_PcjQWVjw7iP_1mhQgW7ukpOshlZgyq6hELj-gaMyjzPVmZDGOyIoFs=,gAAAAABptp5OpNGKZcOvNFwWr4WYztKA_J_OY5AjrPBLx3P47oJWuJkKc0HzbNYaPpv8L0m1rAIZx4gExjNj1baFsy05sj2-bw==,2025-02-16 19:33:00,MODERATE,GOOD,GOOD,79.75,84.03999999999999,46.26,2025-02-16,19,Analytics,Large,Americas
bda2d2fc-9ade-4c22-8c9d-0563a5a2c7b8,gAAAAABptp5OxR_LMyYBzLqtasbhOcW4fDhySDrrRNXKClEXE1i1qorKAlpxonVbNOVQi-97YDYPjgxpmUknQCI64pZTWMba3Q==,gAAAAABptp5OjHWK8zUeqT1q-wFtfw37JoLOgiDe6o1ZJiqLr2CqBwvB9jYpYFl6xTL7cL8BX-0BkBReaQHyhqBIsEDX7x9gmg==,Ubuntu 20.04,"Berlin, Germany",52.07,76.32,99.65,98.61,93.83,21.85,2.15,gAAAAABptp5OSKyCwvwXMCAx-2nwZ_cM_K7_3vZhkuehE9x17xdT1Xc_tBM-ubvjZcNqsIHGf1a9QZVVwnDWjLk8vxiYIv-IiA==,gAAAAABptp5ONoj9UPn9o7E0DlJpM5f1Tlh1aQzxa0t65Knab12NHClPMqrv5c8fKsuIlr3-WACqwwAjtjQYpW-C74cr6VdYj1aTym_TcnuKRpeTtHrXRNo=,gAAAAABptp5OeGE31QYcsT4KAg6sBLdmMaW0ZikksgSPpV3HxHzPDwlP9OVwQyt-L0CCTDarSlXLOAQjuwX5deqQzi3wEENj3g==,2025-03-10 10:44:00,MODERATE,MODERATE,CRITICAL,91.04,192.44,76.01,2025-03-10,10,Database,Large,Europe
e23d12bf-d466-4dad-a9e8-1160501a3774,gAAAAABptp5O4YY4WDa8TO2wuIFnLPjwBfgjSFh57b9mATbivV3HDo_Iw0bVOqtdTjwYDwMa-G7Cku8IJJZfUm8t0H64rJ57ow==,gAAAAABptp5O8HUqa7Sd6eFI_MXGSaBrySOB1j5_f9dzTfxFpR0C0-J44DIkWQR1YDgT6hIPvq7KliydBjU6QinLQxgPYbdTXw==,Ubuntu 20.04,"Tokyo, Japan",99.11,38.0,45.17,121.76,140.89,22.2,1.8,gAAAAABptp5OFJVTxQCot_VV7X7x_lt5A7jn6Oj26wjGV5SYQi4dEW6FOGDtwDh0ZY4c-NsMTBDLejYd5mZhGrf6srpmBiZlPg==,gAAAAABptp5OU00hIoIgqEcZkee_mIsckZ-l4vrsswkwEM0Z9Q3U78QTVYac32nTp4tm9WON0MAOTJ0aE2UcQzHOQZiuDI-OEH1w4MrBAoCPT8Og_D1mB90=,gAAAAABptp5O7Bun1gX8D1jLk7DazIptwvA1TPQHE6bfHRep1UVq-lyY-29zb4T1QJnzyQXIl0fQQTXTXlI-3gwqTf5pDh4LjQ==,2025-02-14 17:02:00,CRITICAL,GOOD,GOOD,92.5,262.65,60.76,2025-02-14,17,Cache,Small,Asia Pacific
a04ed20d-570f-41b7-b415-bc2db9d920e6,gAAAAABptp5OWmuvaGPvTyr_qXOFHvcLebe840jsY-AYQ922Xeltfvo9ZGMG__WNZuCOEp44XsLLkpTOhTbf0-mbznPdFOAt2A==,gAAAAABptp5OaGcGn239HeGr1YKseJn0Cj7RgPKnS9zeFObYiubUTYGKYiNXUP29M5UBpZWH7fVyyuW76yZg0g8VlqAZll2Glw==,Red Hat Enterprise Linux,"Sydney, Australia",86.93,21.38,37.57,62.98,66.25,18.76,5.24,gAAAAABptp5ObWsiXEcqHGaemmnEVWrNxUnoBGd1w0F576jM-mop050nQLoK2irRLFA-IqupAjEZGJ5S88C3Gritc_JpqjZLXQ==,gAAAAABptp5O9AGqo8l_ZVKvxKMV9LEKZ7QCAs893rBn-qZogUPt7zqoOfFV0YpLJg3EDCOmgZTCz3c_3QMMmel0N2Qzs-qQgYQE58XltDZr6XIecgc9hRc=,gAAAAABptp5O85OkDybKLNiD6RJSGw6lSI8_XKOh-Si19maUVOqzkcetiotVk1E6umHKXHZvI7ANFpvpHCOxW_zEB41FNlC23g==,2025-01-26 19:34:00,CRITICAL,GOOD,GOOD,78.17,129.23,48.63,2025-01-26,19,Analytics,Large,Asia Pacific
6e9038e5-ef70-4e8b-a4dc-70f97cd521a1,gAAAAABptp5OINfwh2OWF9mLwnuvEh6tIDCrofZ1gJVn7q9qDLBPC_Q6j8uP1n2FEqfdZYIg-2Su0NOtijy1v7X-sNNJplVI1A==,gAAAAABptp5OFcCOKix1_peumilbFiPpaUaUFCDBvFx2JeJDex1jlI_lH5AbbgLu2-OMz-nrtyEcWcTIYsJmX-MCoD0LXOIoYw==,Ubuntu 20.04,"Sydney, Australia",79.6,31.69,68.42,33.07,31.03,20.08,3.92,gAAAAABptp5OvFFi2sJX_sDur26cwwqcFpw9SXEC1X4tMBg4JbVUQEijzMiI1s4PvYJpnztwOmpWvF_dMD8oCVrlBsq2pWs97ehSeZ9asf3U07ZwniOmhec=,gAAAAABptp5Ock1S_wptnjT536GhMn-cZwz75YGwcNWsGwapKGhJwUi5L1l61ervTuHLyY8b0LvK9uLSIflQYtb127VHFxcwX9o0ug97YkTSJqtU6ch_VCk=,gAAAAABptp5O2vqv0zwdyBDn3qexKdaJfl0eTgnZ7LCxpfwUQe8S33JtDny4d6PJF-cap6pSvpFKOk0xwJp75Fp9ohvOh2Y1Gg==,2025-03-05 01:31:00,MODERATE,GOOD,MODERATE,83.67,64.1,59.9,2025-03-05,1,Cache,Small,Asia Pacific
60d53c28-062e-4801-8f61-900dd245c7e0,gAAAAABptp5O_VFThiFFMsYQBJGdWjQPGiXk9YloUdKWgEUORHrXByzkHnazHH_EnRcQn7IKGAhhloIjvS6RF91wFa4P0QzeLg==,gAAAAABptp5OF8fs18grtAx8YrGW5zgP-UTCeBZMrM8Y0wS_iO1TNlUNf_6aZqQqbXqxK_NO5QEv-bhx5F0yIy4TO31gYTIGPQ==,Red Hat Enterprise Linux,"Sydney, Australia",70.5,24.34,47.01,22.01,138.32,18.06,5.94,gAAAAABptp5Ov8AUZQZAR1QWdcKCMBijqOrUmiT8o1AMrcZqMZfLWu5DxtXQxx_857XCoudZ2BkasOc204ioXZ9NlZYGX5UrnFSIE_9_gc8yMcsMjqGJjBw=,gAAAAABptp5OIs-CG5shSN8EhOnjSPQ0LBcnZYZF5iXMmlSaaZf6dj9XPCOO-3y95pfWWQzdmCK7G4m4oPGhT6zvus_x47znJFusJJzaoU64x4-o9PL6xaA=,gAAAAABptp5OXZme0zL8NN45py_5B9fs-1IrRHUeItydrLnxIh43XHWjPUVJIX6ezyNgDjzVRNtkv2-dRwCRUFolhJ9MV8Qu9g==,2025-02-24 01:09:00,MODERATE,GOOD,GOOD,75.25,160.32999999999998,47.28,2025-02-24,1,Analytics,Large,Asia Pacific
85762351-9c83-4fe4-ba39-259ea4a82ba0,gAAAAABptp5OgcEiHpDlbTd7-fBdpPL-c6E0H5-tX8Z6H3Qt3R3tgn-ODFsrdYsrANX8r27SSAIpQDR_upB5276sF7tzntpETQ==,gAAAAABptp5OWyPrYmMFTKckurmyb-2FArwnHVqgeiSrp7XoGsEqHAkBlScSFINAWYK6uKzpEsSuFKyHX8oWyUgmkbm9T4GXVQ==,Windows Server 2019,"New York, USA",94.53,99.19,56.77,94.02,45.79,18.51,5.49,gAAAAABptp5OmUtQWf3iLQ77njxNeYnfgthIOc0h5uOn8xuqglgf8aVLdXVE8RhdlgIDpj1cs5KRSwcf7MJnvkm0XyqQC_RZkw==,gAAAAABptp5OolDd-lAe7Ftkk-VshCatRWtcjh7gkerN_bi0VlA2SpA68NaoRK_RRN98RYMZgQGWMR9OfaiDewCta_GmVTaTYOElXWgNPLliJJIyCagNWb8=,gAAAAABptp5OsSWfQ1Ds2l9E2CYr2dQeN_V4pXF_cN_jcWO9Vnmn-EbNC7Ucmht471QoaPhwHRa8schWoB1E2lrGrrM65TBZKQ==,2025-03-13 05:38:00,CRITICAL,CRITICAL,GOOD,77.13,139.81,83.5,2025-03-13,5,Backup,Small,Americas
